u1;u2;Cost
3,061040742;-0,412769515;0,113485962
3,077102999;-0,414906443;0,133775566
3,103187427;-0,434537646;0,097981181
3,109438394;-0,416657531;0,213925364
3,170568021;-0,493374593;0,088591484
3,164863214;-0,446942203;0,0972298
3,174856383;-0,43861103;0,15862878
3,215566558;-0,484338119;0,082149996
3,212902934;-0,448480106;0,177085088
3,262622634;-0,508575536;0,081217191
3,257995438;-0,467780468;0,125155483
3,284070364;-0,488853896;0,091287739
3,290048064;-0,472534026;0,193499677
3,346745433;-0,543297388;0,081758803
3,340866416;-0,499277438;0,097272135
3,353105055;-0,495880246;0,139795767
3,38732059;-0,530614753;0,080117778
3,386244473;-0,500082103;0,204535412
3,449870144;-0,581341129;0,081248649
3,443166368;-0,535693625;0,082826989
3,44847144;-0,520168968;0,16207613
3,495757849;-0,576959451;0,074719786
3,490830067;-0,538311827;0,12332198
3,519234295;-0,563720377;0,080892426
3,521528331;-0,541652435;0,200258636
3,585158706;-0,623105292;0,078094474
3,578037746;-0,577914701;0,0778223
3,581834801;-0,560246204;0,158240302
3,629707981;-0,617726536;0,071841125
3,624355036;-0,579348957;0,116567822
3,650867956;-0,601704127;0,080155695
3,654270521;-0,58258931;0,191612596
3,716427791;-0,661481264;0,075163289
3,708997361;-0,616977441;0,076573126
3,713103286;-0,600247297;0,156751635
3,762250497;-0,659070267;0,069922448
3,756299155;-0,620221815;0,109201594
3,780177431;-0,637948092;0,082521635
3,786364175;-0,624473406;0,17292125
3,842233329;-0,693067487;0,07175671
3,83487371;-0,650381065;0,084987252
3,844845316;-0,643815139;0,139332453
3,885994933;-0,68893811;0,068960752
3,880970477;-0,653175297;0,152719116
3,929909682;-0,710041166;0,068719888
3,923302477;-0,670554939;0,111582411
3,950055031;-0,691964066;0,077087823
3,953231865;-0,672947665;0,198204082
4,023131145;-0,761420807;0,073431055
4,014168367;-0,714942096;0,066617789
4,013559668;-0,690326162;0,147081311
4,06303105;-0,747470426;0,065245513
4,056440885;-0,709489383;0,11083299
4,084543351;-0,734018313;0,070483766
4,084975524;-0,710985479;0,197579966
4,157022465;-0,802988436;0,070823053
4,147766715;-0,757008249;0,062069223
4,145506001;-0,730294845;0,128624116
4,186814683;-0,774870199;0,062399923
4,181807497;-0,741964587;0,145408385
4,231138272;-0,800434649;0,062587716
4,223827152;-0,761970806;0,089354935
4,240749929;-0,768190659;0,093876878
4,259341763;-0,777147221;0,086599331
4,27222387;-0,776076158;0,116449559
4,304078454;-0,805445922;0,066481203
4,300723752;-0,775083462;0,212605268
4,383911864;-0,880344277;0,072675138
4,373208774;-0,831363791;0,058462646
4,368031303;-0,79944541;0,105410955
4,397851348;-0,824655048;0,066599916
4,398760012;-0,804011299;0,186431888
4,470741813;-0,895362475;0,065789106
4,460853705;-0,850450382;0,057417313
4,457513983;-0,823075915;0,117518206
4,496346016;-0,862703278;0,058672597
4,491588741;-0,832115452;0,155617837
4,550469542;-0,904454082;0,060203872
4,541521492;-0,8636749;0,063817012
4,544112611;-0,846953033;0,145086178
4,599471649;-0,912775622;0,058491826
4,590911232;-0,873592514;0,071754827
4,599255405;-0,866469236;0,126984571
4,643502065;-0,916038587;0,05718266
4,636056696;-0,879992408;0,101914537
4,665212615;-0,905228491;0,06203197
4,663943897;-0,881245725;0,196042945
4,744747693;-0,983741215;0,065133012
4,73374316;-0,937346881;0,053013474
4,727791312;-0,906004562;0,088911177
4,750992135;-0,921028718;0,070276136
4,758699291;-0,913324649;0,130321928
4,806218793;-0,967928501;0,055961378
4,797812476;-0,930410515;0,082892425
4,815411399;-0,937261827;0,084592232
4,832832506;-0,944322819;0,082036795
4,847570373;-0,946754966;0,095306899
4,87147681;-0,963228088;0,067220416
4,873534704;-0,944189636;0,211348849
4,96382397;-1,057390218;0,067799401
4,951381399;-1,007827044;0,052549244
4,943652193;-0,973074706;0,076793206
4,959559677;-0,975796406;0,089750915
4,983273547;-0,992241496;0,065748456
4,987329962;-0,977959867;0,169836359
5,05938694;-1,066914587;0,05984612
5,048183474;-1,022549707;0,052363143
5,043565669;-0,994414911;0,114201799
5,087153199;-1,037926684;0,052800278
5,080107031;-1,004966512;0,141821733
5,138781181;-1,075138635;0,054353256
5,128719735;-1,035102724;0,057517878
5,130029376;-1,017131794;0,145303377
5,193900823;-1,092610655;0,054327351
5,183558786;-1,0520755;0,055139727
5,18316791;-1,031817399;0,152650799
5,251546693;-1,114697309;0,05445181
5,240848311;-1,073429816;0,050287871
5,237184794;-1,048210262;0,124079179
5,289566787;-1,107075259;0,050024358
5,280481909;-1,070812013;0,069595048
5,29267089;-1,07091586;0,092630467
5,321384973;-1,096552384;0,052783059
5,317515784;-1,070330893;0,180779631
5,401340206;-1,175143878;0,057813103
5,389261052;-1,130231331;0,046628898
5,381553938;-1,098045957;0,069289619
5,39620125;-1,100258314;0,082771449
5,419675701;-1,117352372;0,057708438
5,421748291;-1,101540937;0,1641662
5,497000347;-1,195082753;0,054568857
5,485336006;-1,152213908;0,046138126
5,478695686;-1,122442799;0,082126189
5,503968057;-1,139372213;0,058786991
5,508173318;-1,127363047;0,142560625
5,572330497;-1,205238327;0,051046376
5,56136324;-1,165071826;0,04808243
5,557726239;-1,140530743;0,116476918
5,60917256;-1,195564101;0,047387321
5,599908977;-1,160272149;0,076656342
5,619696185;-1,172310144;0,060426919
5,625214953;-1,162194621;0,137022853
5,686916972;-1,235917312;0,050373269
5,675798469;-1,195879627;0,049369198
5,673358856;-1,173064382;0,130923032
5,736150314;-1,243519446;0,048951397
5,725347599;-1,204673532;0,053233111
5,726345392;-1,187758186;0,158755747
5,803853484;-1,283238369;0,051762199
5,791844074;-1,24106178;0,043386834
5,784384001;-1,210834366;0,072531733
5,804713534;-1,221045562;0,063763457
5,815732739;-1,219985415;0,090118691
5,847354287;-1,249928555;0,046668317
5,841055555;-1,221056163;0,15130026
5,916406064;-1,312138374;0,05083259
5,904291059;-1,270247932;0,043540978
5,897230362;-1,24081763;0,085138458
5,928199332;-1,265806605;0,048578219
5,92546132;-1,243457968;0,179409728
6,015564141;-1,356718554;0,052657998
6,002670444;-1,3128043;0,041751342
5,993409297;-1,279678743;0,048625813
5,995861541;-1,265640007;0,092659953
6,034910116;-1,30187437;0,043036101
6,028356604;-1,274002257;0,133807112
6,093557121;-1,353713368;0,045395922
6,082413512;-1,31569065;0,041357219
6,076752382;-1,289779254;0,084886672
6,110047305;-1,318605251;0,044128679
6,10551939;-1,294360804;0,155396938
6,184889305;-1,393481317;0,047624888
6,172796856;-1,352948204;0,039444035
6,164439747;-1,322562234;0,053970055
6,172969676;-1,317176411;0,083638405
6,205659145;-1,346877407;0,042624512
6,200339691;-1,321565905;0,14209424
6,273519951;-1,411495452;0,045581084
6,261757928;-1,372395242;0,039155535
6,254218894;-1,343762697;0,064286651
6,271870813;-1,350757317;0,062664861
6,28625829;-1,35545489;0,066009823
6,302612496;-1,363213822;0,058712171
6,311810553;-1,359902022;0,093963813
6,350564618;-1,400050474;0,042358339
6,341487273;-1,367491042;0,089899134
6,378609017;-1,402385076;0,043022184
6,37073556;-1,3719668;0,141369669
6,445915396;-1,461566193;0,047152385
6,433241057;-1,420472936;0,04047146
6,425394387;-1,390847924;0,079131404
6,455688045;-1,413656236;0,046060485
6,453280457;-1,392704399;0,184006473
6,552267181;-1,516707295;0,050474964
6,538386356;-1,472323721;0,039559868
6,527929496;-1,438052248;0,039523635
6,524414581;-1,41649572;0,077629987
6,556432213;-1,440201215;0,042655635
6,553900133;-1,420315546;0,151970257
6,636364928;-1,523411375;0,044441396
6,623943591;-1,483787668;0,036555789
6,614811775;-1,453183183;0,044063166
6,617359514;-1,440413078;0,083168366
6,654686201;-1,474223685;0,038295016
6,64810195;-1,448158701;0,122217686
6,712562067;-1,526501889;0,040250256
6,701285754;-1,490556083;0,036572088
6,694696433;-1,464766965;0,069493815
6,720374041;-1,48282353;0,044715379
6,721053453;-1,46812116;0,136576708
6,79587852;-1,56031152;0,042021239
6,783787868;-1,522290908;0,035710388
6,775299555;-1,493314676;0,051130721
6,784951791;-1,489701823;0,075184541
6,81543289;-1,516226791;0,039181784
6,810315263;-1,492552131;0,142378897
6,890715275;-1,591447189;0,042558582
6,878221752;-1,552577799;0,035438496
6,869067853;-1,522491675;0,045371634
6,873737245;-1,512533399;0,083872921
6,913301386;-1,550147976;0,036627297
6,905377424;-1,522144777;0,099117585
6,955482433;-1,579190767;0,037139344
6,945072233;-1,546213438;0,042613049
6,945586641;-1,530783295;0,118345678
7,013185631;-1,608952638;0,039394515
7,001480484;-1,572768439;0,036081991
6,994718239;-1,546946899;0,084980781
7,035643419;-1,587232897;0,036180589
7,026949527;-1,557950257;0,082760405
7,06456059;-1,596293492;0,036321455
7,05575923;-1,566731805;0,076799409
7,088520672;-1,596711622;0,037530639
7,081395692;-1,569847327;0,129317301
7,156594586;-1,659562934;0,040964356
7,143985911;-1,62128296;0,035096793
7,135212229;-1,592157402;0,056474696
7,150836778;-1,595912442;0,062919856
7,170984041;-1,608679552;0,045715838
7,173304201;-1,596071353;0,138226447
7,25386148;-1,694155421;0,041827697
7,240736788;-1,654712537;0,034815615
7,231044696;-1,624039629;0,045978097
7,237117267;-1,615275736;0,081834244
7,277244862;-1,652145468;0,035812368
7,268789158;-1,623565154;0,110789062
7,330830238;-1,696516759;0,037651463
7,319027959;-1,660997344;0,035277758
7,312626624;-1,636004509;0,081733255
7,353577834;-1,673129196;0,035339071
7,345081392;-1,644685398;0,11235914
7,408707998;-1,720293515;0,037373181
7,396800352;-1,684719014;0,034229845
7,389662359;-1,658844943;0,070617688
7,420877146;-1,682606037;0,037841577
7,416755872;-1,661301484;0,16367924
7,515547093;-1,78469496;0,04235548
7,501687041;-1,743914092;0,034048184
7,490784063;-1,711355828;0,032047628
7,484425298;-1,687631569;0,056440508
7,504678096;-1,696425806;0,044352447
7,510912102;-1,69007337;0,087916349
7,557970224;-1,741635756;0,03322986
7,547839944;-1,710894166;0,041718243
7,550811179;-1,699821547;0,107938523
7,615312713;-1,774636512;0,035477471
7,60364614;-1,740278635;0,032773108
7,596537632;-1,715084504;0,071182732
7,629926368;-1,743669461;0,034271592
7,623440303;-1,719312485;0,13226483
7,70516782;-1,819401567;0,037919631
7,692368252;-1,78217176;0,031707395
7,682480524;-1,752436888;0,036691227
7,682418881;-1,737173048;0,076049846
7,722203665;-1,771762168;0,032554295
7,714424314;-1,745770051;0,110588951
7,779967344;-1,825301452;0,034597364
7,768238316;-1,791207517;0,03082464
7,760063754;-1,764881224;0,049360597
7,773785753;-1,766747112;0,057137882
7,793897857;-1,779747208;0,040520137
1,220068297;0,612084431;0,251455985
1,219422096;0,616824469;0,221519456
1,215886097;0,611224624;0,216978105
1,214728113;0,607983978;0,215103048
1,21450853;0,605333308;0,213985152
1,214905271;0,603249343;0,213195363
1,215684676;0,601625578;0,212556525
1,216702045;0,600384864;0,211994688
1,21786463;0,599469868;0,211477348
1,21911106;0,598836866;0,210989491
1,22039968;0,598451819;0,210523766
1,221701673;0,598287829;0,210076245
1,222996822;0,598323406;0,209644537
1,224270794;0,598541225;0,209226938
1,225513357;0,59892722;0,208822045
1,226717178;0,599469891;0,208428588
1,227876989;0,600159776;0,208045363
1,228989012;0,600989028;0,207671209
1,230050556;0,601951078;0,207305008
1,231059721;0,603040359;0,206945689
1,2320152;0,604252074;0,20659224
1,232916131;0,605581996;0,206243715
1,233761993;0,607026296;0,205899247
1,234552539;0,608581389;0,205558056
1,235287743;0,610243794;0,205219455
1,235967774;0,612010016;0,204882864
1,236592972;0,613876426;0,204547812
1,237163844;0,615839169;0,204213943
1,237681053;0,617894076;0,203881022
1,238145424;0,620036599;0,203548937
1,238557942;0,622261759;0,203217695
1,238919753;0,624564121;0,202887417
1,239232165;0,626937791;0,202558331
1,239496645;0,629376432;0,202230758
1,239714809;0,631873321;0,201905094
1,239888418;0,634421414;0,201581793
1,24001936;0,637013443;0,20126134
1,24010963;0,639642024;0,200944235
1,240161318;0,642299785;0,200630968
1,240176577;0,64497949;0,200321998
1,240157604;0,647674161;0,200017744
1,24010662;0,650377196;0,199718568
1,240025841;0,653082463;0,199424768
1,239917462;0,655784377;0,199136585
1,239783643;0,658477955;0,198854194
1,239626489;0,661158846;0,19857772
1,239448044;0,663823332;0,198307238
1,23925028;0,666468321;0,19804279
1,239035098;0,669091305;0,197784386
1,238804319;0,671690324;0,197532021
1,23855969;0,674263905;0,197285676
1,238302881;0,676811005;0,19704533
1,23803549;0,67933095;0,196810959
1,237759046;0,681823373;0,196582545
1,237475011;0,68428816;0,196360071
1,237184785;0,686725395;0,196143529
1,236889708;0,689135318;0,195932913
1,236591063;0,691518281;0,195728221
1,236290082;0,693874716;0,195529456
1,235987943;0,696205107;0,195336617
1,235685775;0,69850997;0,195149705
1,235384661;0,70078983;0,194968715
1,235085636;0,703045211;0,194793641
1,234789691;0,705276627;0,194624466
1,234497771;0,707484573;0,194461168
1,234210781;0,709669517;0,194303716
1,23392958;0,711831905;0,194152069
1,233654985;0,71397215;0,194006176
1,233387774;0,716090639;0,193865974
1,233128681;0,718187726;0,193731392
1,232878399;0,72026374;0,193602345
1,232637583;0,722318978;0,19347874
1,232406846;0,724353713;0,193360471
1,232186763;0,72636819;0,193247423
1,231977869;0,728362629;0,193139471
1,231780662;0,730337226;0,193036482
1,2315956;0,732292154;0,192938312
1,231423108;0,734227563;0,192844812
1,231263571;0,736143583;0,192755823
1,23111734;0,738040321;0,192671182
1,230984731;0,739917866;0,19259072
1,230866028;0,741776286;0,192514262
1,230761479;0,743615634;0,192441631
1,230671304;0,745435941;0,192372646
1,230595688;0,747237224;0,192307127
1,230534789;0,749019484;0,192244889
1,230488738;0,750782706;0,19218575
1,230457635;0,752526862;0,192129529
1,230441556;0,754251911;0,192076045
1,230440554;0,755957799;0,192025122
1,230454655;0,757644465;0,191976585
1,230483867;0,759311835;0,191930267
1,230528174;0,760959831;0,191886001
1,230587544;0,762588367;0,191843629
1,230661925;0,764197351;0,191802999
1,230751251;0,76578669;0,191763964
1,230855439;0,767356286;0,191726385
1,230974395;0,768906044;0,191690128
1,231108012;0,770435866;0,191655071
1,231256172;0,771945659;0,191621094
1,231418749;0,773435329;0,191588088
1,231595609;0,77490479;0,191555951
1,23178661;0,776353959;0,191524589
1,231991605;0,777782759;0,191493913
1,232210444;0,779191119;0,191463844
1,232442973;0,780578977;0,191434309
1,232689034;0,781946276;0,19140524
1,232948468;0,783292968;0,191376579
1,233221118;0,784619014;0,191348271
1,233506824;0,785924382;0,191320268
1,233805427;0,78720905;0,191292527
1,234116771;0,788473003;0,19126501
1,234440699;0,789716233;0,191237685
1,234777059;0,790938742;0,191210523
1,2351257;0,792140538;0,191183499
1,235486474;0,793321639;0,191156593
1,235859237;0,794482067;0,191129786
1,236243848;0,795621851;0,191103064
1,236640169;0,796741027;0,191076414
1,237048066;0,797839636;0,191049828
1,23746741;0,798917725;0,191023298
1,237898073;0,799975344;0,190996819
1,238339934;0,80101255;0,190970386
1,238792874;0,8020294;0,190943997
1,239256778;0,803025958;0,190917651
1,239731536;0,804002289;0,190891347
1,240217038;0,804958461;0,190865088
1,240713183;0,805894544;0,190838874
1,241219869;0,806810611;0,190812707
1,241737;0,807706735;0,19078659
1,242264481;0,80858299;0,190760526
1,242802222;0,809439453;0,190734518
1,243350135;0,810276201;0,190708571
1,243908135;0,81109331;0,190682687
1,244476141;0,811890858;0,19065687
1,245054071;0,812668924;0,190631125
1,24564185;0,813427584;0,190605454
1,246239402;0,814166917;0,190579861
1,246846654;0,814887;0,19055435
1,247463535;0,815587911;0,190528924
1,248089977;0,816269728;0,190503586
1,248725911;0,816932527;0,190478339
1,249371273;0,817576385;0,190453186
1,250025998;0,818201379;0,190428128
1,250690023;0,818807584;0,190403169
1,251363287;0,819395078;0,190378309
1,252045728;0,819963935;0,190353551
1,252737288;0,820514231;0,190328896
1,253437909;0,821046042;0,190304345
1,254147531;0,821559443;0,190279898
1,254866098;0,82205451;0,190255556
1,255593555;0,822531317;0,19023132
1,256329844;0,82298994;0,190207189
1,25707491;0,823430456;0,190183164
1,257828698;0,823852941;0,190159242
1,258591154;0,82425747;0,190135424
1,259362223;0,824644121;0,190111709
1,260141849;0,825012971;0,190088095
1,260929979;0,825364099;0,190064581
1,261726559;0,825697584;0,190041165
1,262531533;0,826013504;0,190017844
1,263344848;0,826311942;0,189994618
1,264166448;0,826592977;0,189971483
1,264996278;0,826856694;0,189948437
1,265834283;0,827103174;0,189925477
1,266680407;0,827332505;0,1899026
1,267534595;0,827544771;0,189879804
1,26839679;0,82774006;0,189857085
1,269266934;0,827918461;0,189834439
1,270144972;0,828080065;0,189811864
1,271030844;0,828224963;0,189789356
1,271924493;0,828353248;0,189766911
1,27282586;0,828465016;0,189744525
1,273734884;0,828560364;0,189722195
1,274651507;0,828639389;0,189699917
1,275575666;0,828702192;0,189677687
1,276507302;0,828748874;0,1896555
1,277446351;0,82877954;0,189633352
1,278392751;0,828794294;0,18961124
1,279346438;0,828793244;0,18958916
1,280307349;0,828776499;0,189567107
1,281275418;0,828744169;0,189545077
1,282250581;0,828696368;0,189523065
1,283232771;0,828633209;0,189501069
1,28422192;0,828554809;0,189479083
1,285217962;0,828461285;0,189457103
1,286220829;0,828352759;0,189435126
1,28723045;0,828229351;0,189413147
1,288246758;0,828091184;0,189391163
1,289269681;0,827938384;0,189369169
1,290299149;0,827771077;0,189347161
1,29133509;0,827589391;0,189325137
1,292377432;0,827393457;0,189303091
1,293426103;0,827183405;0,18928102
1,294481028;0,826959369;0,189258921
1,295542135;0,826721483;0,18923679
1,296609349;0,826469882;0,189214624
1,297682595;0,826204704;0,189192419
1,298761798;0,825926087;0,189170172
1,299846882;0,82563417;0,189147881
1,30093777;0,825329094;0,189125541
1,302034387;0,825011001;0,189103151
1,303136654;0,824680033;0,189080707
1,304244496;0,824336335;0,189058207
1,305357833;0,82398005;0,189035648
1,306476588;0,823611325;0,189013028
1,307600683;0,823230304;0,188990344
1,30873004;0,822837136;0,188967595
1,309864579;0,822431967;0,188944778
1,311004221;0,822014945;0,188921891
1,312148889;0,821586219;0,188898933
1,313298502;0,821145937;0,188875901
1,314452982;0,820694247;0,188852795
1,315612249;0,8202313;0,188829612
1,316776225;0,819757245;0,188806352
1,317944829;0,819272231;0,188783014
1,319117983;0,818776407;0,188759596
1,320295608;0,818269922;0,188736097
1,321477625;0,817752926;0,188712516
1,322663956;0,817225569;0,188688854
1,32385452;0,816687997;0,188665109
1,325049241;0,81614036;0,18864128
1,32624804;0,815582807;0,188617368
1,327450838;0,815015483;0,188593372
1,32865756;0,814438536;0,188569292
1,329868126;0,813852113;0,188545129
1,331082461;0,813256359;0,188520881
1,332300487;0,812651419;0,188496549
1,333522128;0,812037437;0,188472134
1,33474731;0,811414557;0,188447635
1,335975955;0,810782921;0,188423054
1,337207991;0,810142671;0,188398391
1,338443341;0,809493947;0,188373646
1,339681933;0,808836889;0,18834882
1,340923693;0,808171636;0,188323913
1,342168549;0,807498325;0,188298928
1,343416427;0,806817092;0,188273864
1,344667258;0,806128072;0,188248722
1,345920969;0,8054314;0,188223504
1,34717749;0,804727208;0,188198211
1,348436752;0,804015628;0,188172844
1,349698686;0,803296789;0,188147403
1,350963222;0,802570821;0,188121891
1,352230295;0,801837851;0,188096309
1,353499836;0,801098005;0,188070657
1,354771779;0,800351408;0,188044938
1,356046059;0,799598183;0,188019153
1,357322611;0,798838452;0,187993303
1,35860137;0,798072336;0,18796739
1,359882274;0,797299952;0,187941415
1,36116526;0,796521419;0,18791538
1,362450266;0,795736853;0,187889286
1,363737231;0,794946368;0,187863136
1,365026095;0,794150077;0,187836931
1,366316798;0,793348092;0,187810672
1,367609281;0,792540522;0,187784361
1,368903487;0,791727476;0,187757999
1,370199357;0,79090906;0,18773159
1,371496837;0,790085381;0,187705133
1,37279587;0,789256542;0,187678632
1,374096402;0,788422645;0,187652087
1,375398378;0,787583791;0,1876255
1,376701746;0,786740079;0,187598873
1,378006452;0,785891608;0,187572209
1,379312445;0,785038473;0,187545507
1,380619675;0,784180769;0,187518772
1,381928091;0,78331859;0,187492003
1,383237645;0,782452027;0,187465202
1,384548286;0,78158117;0,187438372
1,385859969;0,780706109;0,187411514
1,387172646;0,779826931;0,18738463
1,38848627;0,778943721;0,187357722
1,389800796;0,778056565;0,18733079
1,39111618;0,777165545;0,187303837
1,392432378;0,776270743;0,187276865
1,393749346;0,77537224;0,187249875
1,395067042;0,774470113;0,187222868
1,396385425;0,773564442;0,187195846
1,397704453;0,772655302;0,187168811
1,399024086;0,771742767;0,187141765
1,400344285;0,770826912;0,187114708
1,401665011;0,769907809;0,187087643
1,402986226;0,768985529;0,187060571
1,404307892;0,76806014;0,187033492
1,405629973;0,767131713;0,18700641
1,406952433;0,766200313;0,186979325
1,408275236;0,765266007;0,186952239
1,409598347;0,76432886;0,186925152
1,410921733;0,763388935;0,186898067
1,41224536;0,762446295;0,186870985
1,413569195;0,761501;0,186843907
1,414893207;0,760553112;0,186816835
1,416217364;0,759602688;0,186789769
1,417541634;0,758649786;0,186762711
1,418865988;0,757694465;0,186735662
1,420190396;0,756736778;0,186708623
1,421514829;0,755776781;0,186681596
1,422839258;0,754814527;0,186654582
1,424163656;0,75385007;0,186627582
1,425487995;0,752883459;0,186600597
1,426812248;0,751914747;0,186573628
1,428136389;0,750943983;0,186546676
1,429460392;0,749971215;0,186519742
1,430784233;0,748996491;0,186492828
1,432107886;0,748019858;0,186465934
1,433431327;0,747041362;0,186439061
1,434754533;0,746061047;0,186412211
1,436077481;0,745078958;0,186385384
1,437400147;0,744095139;0,186358581
1,438722511;0,743109631;0,186331803
1,440044549;0,742122476;0,186305052
1,441366242;0,741133714;0,186278327
1,442687568;0,740143387;0,186251629
1,444008506;0,739151533;0,18622496
1,445329038;0,73815819;0,186198321
1,446649143;0,737163397;0,186171711
1,447968803;0,736167189;0,186145133
1,449287998;0,735169604;0,186118586
1,450606712;0,734170677;0,186092071
1,451924926;0,733170442;0,18606559
1,453242622;0,732168933;0,186039142
1,454559785;0,731166185;0,186012729
1,455876396;0,73016223;0,18598635
1,457192441;0,729157099;0,185960008
1,458507903;0,728150825;0,185933702
1,459822767;0,727143438;0,185907432
1,461137017;0,726134968;0,1858812
1,462450639;0,725125446;0,185855007
1,463763619;0,7241149;0,185828852
1,465075942;0,723103358;0,185802736
1,466387595;0,722090849;0,18577666
1,467698564;0,7210774;0,185750624
1,469008837;0,720063038;0,185724629
1,4703184;0,719047789;0,185698675
1,471627241;0,718031679;0,185672763
1,472935347;0,717014733;0,185646893
1,474242708;0,715996976;0,185621065
1,47554931;0,714978431;0,18559528
1,476855144;0,713959124;0,185569539
1,478160198;0,712939077;0,185543842
1,479464461;0,711918314;0,185518188
1,480767923;0,710896855;0,18549258
1,482070573;0,709874724;0,185467016
1,483372402;0,708851943;0,185441497
1,484673399;0,707828531;0,185416024
1,485973556;0,70680451;0,185390597
1,487272863;0,705779901;0,185365216
1,488571311;0,704754722;0,185339882
1,489868891;0,703728994;0,185314594
1,491165595;0,702702736;0,185289353
1,492461415;0,701675966;0,18526416
1,493756342;0,700648702;0,185239014
1,495050369;0,699620964;0,185213916
1,496343487;0,698592768;0,185188867
1,49763569;0,697564131;0,185163865
1,49892697;0,696535071;0,185138912
1,50021732;0,695505605;0,185114008
1,501506733;0,694475748;0,185089153
1,502795203;0,693445517;0,185064346
1,504082722;0,692414928;0,18503959
1,505369285;0,691383995;0,185014882
1,506654886;0,690352734;0,184990224
1,507939518;0,689321159;0,184965616
1,509223176;0,688289286;0,184941058
1,510505854;0,687257128;0,18491655
1,511787547;0,686224699;0,184892093
1,513068249;0,685192013;0,184867685
1,514347955;0,684159084;0,184843328
1,51562666;0,683125924;0,184819022
1,516904359;0,682092547;0,184794766
1,518181048;0,681058965;0,184770561
1,519456722;0,68002519;0,184746407
1,520731376;0,678991235;0,184722304
1,522005007;0,677957112;0,184698252
1,52327761;0,676922832;0,184674251
1,524549181;0,675888407;0,184650302
1,525819716;0,674853848;0,184626403
1,527089211;0,673819167;0,184602556
1,528357663;0,672784373;0,18457876
1,529625068;0,671749478;0,184555016
1,530891424;0,670714492;0,184531323
1,532156725;0,669679426;0,184507682
1,53342097;0,668644289;0,184484092
1,534684156;0,667609091;0,184460553
1,535946278;0,666573842;0,184437066
1,537207335;0,665538552;0,184413631
1,538467324;0,66450323;0,184390248
1,539726242;0,663467884;0,184366915
1,540984086;0,662432524;0,184343635
1,542240854;0,661397159;0,184320406
1,543496544;0,660361797;0,184297229
1,544751154;0,659326447;0,184274103
1,54600468;0,658291117;0,184251029
1,547257122;0,657255815;0,184228006
1,548508476;0,656220549;0,184205035
1,549758742;0,655185328;0,184182116
1,551007918;0,654150158;0,184159248
1,552256;0,653115048;0,184136431
1,553502989;0,652080004;0,184113666
1,554748882;0,651045035;0,184090953
1,039449015;-0,361896125;0,31417488
1,060036192;-0,345255218;0,306357489
1,073954363;-0,334803702;0,301583064
1,085523852;-0,325483076;0,298272635
1,095132867;-0,317375147;0,295885579
1,103248075;-0,310237995;0,294080747
1,110193577;-0,303899472;0,292643303
1,116208078;-0,298219709;0,291434505
1,121467961;-0,293088296;0,290362172
1,126105117;-0,288417797;0,289363187
1,130219052;-0,28413882;0,288393086
1,133885249;-0,280196165;0,287419787
1,137161026;-0,276545922;0,286419792
1,140089696;-0,273153253;0,285375847
1,142703619;-0,269990656;0,284275477
1,145026489;-0,26703657;0,283110002
1,147075146;-0,264274186;0,281873811
1,148861052;-0,261690405;0,280563724
1,150391567;-0,259274872;0,279178381
1,151671092;-0,257019103;0,277717625
1,152702122;-0,254915667;0,27618194
1,15348625;-0,252957485;0,274572014
1,154025139;-0,25113725;0,272888569
1,154321496;-0,24944701;0,271132583
1,154380053;-0,247877933;0,269306037
1,154208594;-0,246420277;0,267413231
1,153818993;-0,245063516;0,26546265
1,153228219;-0,243796614;0,263469078
1,152459161;-0,242608316;0,261455462
1,15154105;-0,241487367;0,259453727
1,150509208;-0,240422538;0,25750372
1,149403898;-0,239402409;0,255649834
1,148268219;-0,238414973;0,253935664
1,147145307;-0,237447253;0,252397993
1,146075342;-0,236485147;0,251061856
1,145092988;-0,235513662;0,249938115
1,144225748;-0,234517517;0,249023904
1,143493399;-0,233481935;0,248305315
1,142908386;-0,232393409;0,247761139
1,142476852;-0,231240259;0,247366583
1,142199954;-0,230012928;0,247096266
1,142075191;-0,228704014;0,246926271
1,142097577;-0,227308123;0,24683532
1,142260581;-0,225821622;0,246805265
1,142556838;-0,22424234;0,246821132
1,142978652;-0,222569279;0,246870893
1,143518332;-0,220802347;0,246945117
1,144168405;-0,218942134;0,247036571
1,144921742;-0,216989721;0,247139838
1,14577162;-0,214946535;0,247250963
1,146711747;-0,212814229;0,247367152
1,147736262;-0,210594594;0,247486516
1,14883972;-0,208289489;0,24760786
1,150017069;-0,205900793;0,247730507
1,151263623;-0,203430367;0,247854165
1,152575039;-0,200880029;0,247978812
1,15394729;-0,198251536;0,248104611
1,15537664;-0,19554657;0,248231836
1,156859629;-0,19276673;0,248360823
1,15839305;-0,189913533;0,248491924
1,159973932;-0,186988405;0,248625473
1,161599534;-0,183992684;0,248761768
1,163267325;-0,180927624;0,248901045
1,164974978;-0,177794389;0,24904347
1,166720363;-0,174594065;0,249189132
1,168501537;-0,171327652;0,249338033
1,170316739;-0,167996078;0,249490087
1,172164386;-0,164600191;0,249645125
1,174043069;-0,161140771;0,249802889
1,17595155;-0,157618523;0,24996304
1,177888758;-0,15403409;0,250125156
1,179853789;-0,150388047;0,250288741
1,181845907;-0,146680906;0,250453225
1,183864541;-0,142913118;0,250617966
1,185909289;-0,139085073;0,250782253
1,187979919;-0,135197102;0,250945306
